id,Author name,Year,Page number,Quotation from PDF,Quotation from JSONL full text,Ground-truth character indexes,Notes
http://www.jstor.org/stable/3826242,Scott,1972,p. 73,"“alls how ""the scientific conscience had gotten into the debasing company of money”",the scientific conscience had gotten into the debasing company of money obligation,"[39784, 39866]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""queer genealogy,""”",queer genealogy,"[42731, 42746]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""I should never have suspected a grafting of the Jew pawnbroker”",I should never have suspected a grafting of the Jew pawnbroker,"[42784, 42846]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""cursed alien blood, Jew, Corsican, or Gypsy""”","cursed alien blood, Jew, Corsican, or Gypsy","[42936, 42979]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""flourishing about the Rights of Man”",flourishing about the Rights of Man,"[43016, 43051]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""end with murdering a wench”",end with murdering a wench,"[43063, 43089]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""quill-driving alien,""”",quill-driving alien,"[43155, 43174]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""agitator”",agitator,"[43181, 43189]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“""must . .. send out of the country""”",must . .. send out of the country,"[43205, 43238]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 74,"“a sort of gipsy, rather enjoying the sense of belonging to no class”","a sort of gipsy, rather enjoying the sense of belonging to no class","[43353, 43420]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 75,"“Dorothea's spouse: ""Will became an ardent public man, working well in those days when reforms were begun, ... and getting at last returned to Parliament by a constituency who paid his exp”","Will became an ardent public man, working well in those days when reforms were begun, ... and getting at last returned to Parliament by a constituency who paid his expenses","[44822, 44994]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 75,"“lt beliefs, that ""the growing good of the world is partly dependent upon”",the growing good of the world is partly dependent upon unhistoric acts,"[45680, 45750]",
http://www.jstor.org/stable/3826242,Scott,1972,p. 75,"“but in the ""power”","powerful, maternal hands","[46086, 46110]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 443,"“Quickness was ready at the call, and the two figures \[Will Ladislaw und Naumann, H.U.S.\] passed lightly along by the Meleager towards the hall where the reclining Ariadne, then called the Cleopatra, lies in the marble voluptuousness of her beauty, the drapery folding around her with a petal-like ease and tenderness. They were just in time to see another figure standing against a pedestal near the reclining marble: a breathing blooming girl, whose form, not shamed by the Ariadne, was clad in Quakerish grey drapery \[...\] 'Here lies antique beauty, not corpse-like even in death, but arrested in the complete contentment of its sensuous perfection: and here stands beauty in its breathing life, with the consciousness of Christian centuries”","Quickness was ready at the call, and the two figures [Will Ladislaw und Naumann, H.U.S.] passed lightly along by the Meleager towards the hall where the reclining Ariadne, then called the Cleopatra, lies in the marble voluptuousness of her beauty, the drapery folding around her with a petal-like ease and tenderness. They were just in time to see another figure standing against a pedestal near the reclining marble: a breathing blooming girl, whose form, not shamed by the Ariadne, was clad in Quakerish grey drapery [...] 'Here lies antique beauty, not corpse-like even in death, but arrested in the complete contentment of its sensuous perfection: and here stands beauty in its breathing life, with the consciousness of Christian centuries in its bosom.","[678, 1435]",deletion in the middle of the quote; insertion in square brackets
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 443,“zusammen: „\[...\] antique form animated by Christian sentiment - a sort of Christian Antigone - sensuous force controlled by spirit”,antique form animated by Christian sentiment - a sort of Christian Antigone - sensuous force controlled by spiritual passion,"[1588, 1712]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“That was Dorothea's bent. With all her yearning to know that was afar from her and to be widely benignant, she had ardour enough for what was near, to have kissed Mr. Casaubon's coat-sleeve,”","That was Dorothea's bent. With all her yearning to know that was afar from her and to be widely benignant, she had ardour enough for what was near, to have kissed Mr. Casaubon's coat-sleeve, or to have caressed his shoe-latchet","[2684, 2911]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“ning to know"" verweist”",yearning to know,"[2959, 2975]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“the common yearning of womanhood""",the common yearning of womanhood,"[3116, 3148]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“Then again she was conscious of another change which also made her tremulous; it was a sudden strange yearning of heart towards Will Ladislaw. It had never before entered her mind that he could, under any circumstances, be her lover \[...\]""”","Then again she was conscious of another change which also made her tremulous; it was a sudden strange yearning of heart towards Will Ladislaw. It had never before entered her mind that he could, under any circumstances, be her lover [...]","[3344, 3582]",deletion at the end of the quote
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“ur"") der”",ardour,"[3606, 3612]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“energy of her speech and emotion"", S”",the energy of her speech and emotion,"[3629, 3665]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“n energy"", „in”",Puritan energy,"[3767, 3781]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,"“his niece Dorothea it glowed"", S.”",in his niece Dorothea it glowed,"[3785, 3816]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,“edür”,fuel,"[4130, 4134]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 444,“flame quickly burned up that light fuel \[...\]”,Her flame quickly burned up that light fuel,"[4250, 4293]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 445,Formulierungen (z.B. „Eager Titanic life gazing and struggling on walls and ceiling,Eager Titanic life gazing and struggling on walls and ceilings,"[7297, 7359]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 446,"“At first when I enter a room where the walls are covered with frescoes, or with rare pictures, I feel a kind of awe - like a child present at great ceremonies where there are grand robes and processions; I feel myself in the presence of some higher life than my own. But when I begin to examine the pictures one by one, the life goes out of them, or else is something violent and strange to me. It must be my own dullness. I am seeing so much all at once, and not understanding hal”","At first when I enter a room where the walls are covered with frescoes, or with rare pictures, I feel a kind of awe - like a child present at great ceremonies where there are grand robes and processions; I feel myself in the presence of some higher life than my own. But when I begin to examine the pictures one by one, the life goes out of them, or else is something violent and strange to me. It must be my own dullness. I am seeing so much all at once, and not understanding half of it.","[10950, 11439]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 447,"“When he said, ,Does this interest you, Dorothea? Shall we stay a little longer? I am ready to stay if you wish it,' - it seemed to her as if going or staying were alike dreary. Or, , Should you like to go to the Farnesina, Dorothea? It contains celebrated frescoes designed or painted by Raphael, which most persons think it worth while to visit.' 'But do you care about them?' was always Dorothea's question. 'They are, I believe, highly esteemed. Some of them represent the fable of Cupid and Psyche, which is probably the romantic invention of a literary period, and cannot, I think, be reckoned as a genuine mythical product. But if you like these wallpaintings we can easily drive thither; and you will then, I think, have seen the chief works of Raphael, any of which it were a pity to omit in a visit to Rome. He is the painter who has been held to combine the most complete grace of form with sublimity of expression. Such at least I have gathered to be the opinion of cognoscenti.”","When he said, ,Does this interest you, Dorothea? Shall we stay a little longer? I am ready to stay if you wish it,' - it seemed to her as if going or staying were alike dreary. Or, , Should you like to go to the Farnesina, Dorothea? It contains celebrated frescoes designed or painted by Raphael, which most persons think it worth while to visit.' 'But do you care about them?' was always Dorothea's question. 'They are, I believe, highly esteemed. Some of them represent the fable of Cupid and Psyche, which is probably the romantic invention of a literary period, and cannot, I think, be reckoned as a genuine mythical product. But if you like these wallpaintings we can easily drive thither; and you will then, I think, have seen the chief works of Raphael, any of which it were a pity to omit in a visit to Rome. He is the painter who has been held to combine the most complete grace of form with sublimity of expression. Such at least I have gathered to be the opinion of cognoscenti.'","[12942, 13932]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 448,"“„\[...\] Among the sights of Europe, that of Rome has ever been held one of the most striking and in some respects edifying. I well remember that I considered it an epoch in my life when I visited it for the first time; after the fall of Napoleon, an event which opened the Continent to travellers. Indeed I think it is one among several cities to which an extreme hyperbole has been applied - ,See Rome and die': but in your case I would propose an emendation and say, See Rome as a bride, and live thenceforth as a happy wife."" Mr Casaubon pronounced this little speech with the most conscientious intention, blinking a little and swaying his head up and down, and concluding with a smile. He had not found marriage a rapturous state, but”","Among the sights of Europe, that of Rome has ever been held one of the most striking and in some respects edifying. I well remember that I considered it an epoch in my life when I visited it for the first time; after the fall of Napoleon, an event which opened the Continent to travellers. Indeed I think it is one among several cities to which an extreme hyperbole has been applied - ,See Rome and die': but in your case I would propose an emendation and say, See Rome as a bride, and live thenceforth as a happy wife."" Mr Casaubon pronounced this little speech with the most conscientious intention, blinking a little and swaying his head up and down, and concluding with a smile. He had not found marriage a rapturous state, but he had no idea of being anything","[15284, 16055]",block quote part 1
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 449,"“else than an irreproachable husband, who would make a charming young woman as happy as she deserved to”","else than an irreproachable husband, who would make a charming young woman as happy as she deserved to be.","[16334, 16440]",block quote part 2
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 449,“„nym”,nymph,"[16681, 16686]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 449,“verdüstert,disease of the retina,"[17093, 17114]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 451,“Provokation,the strangely impressive objects around them,"[21038, 21082]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 451,"“To those who have looked at Rome with the quickening power of a knowledge which breathes a growing soul into all historic shapes, and traces out the suppressed transitions which unite all contrasts, Rome may still be the spiritual centre and interpreter of the world. But let them conceive one more historical contrast: the gigantic broken revelations of the Imperial and Papal city thrust abruptly on the notions of a girl who had been brought up in English and Swiss Puritanism, fed on meagre Protestant histories and on art chiefly of the hand-screen sort; a girl whose ardent nature turned all her small allowance of knowledge into principles, fusing her actions into their mould, and whose quick emotions gave the most abstract things the quality of a pleasure or a pain; a girl who had lately become”","To those who have looked at Rome with the quickening power of a knowledge which breathes a growing soul into all historic shapes, and traces out the suppressed transitions which unite all contrasts, Rome may still be the spiritual centre and interpreter of the world. But let them conceive one more historical contrast: the gigantic broken revelations of the Imperial and Papal city thrust abruptly on the notions of a girl who had been brought up in English and Swiss Puritanism, fed on meagre Protestant histories and on art chiefly of the hand-screen sort; a girl whose ardent nature turned all her small allowance of knowledge into principles, fusing her actions into their mould, and whose quick emotions gave the most abstract things the quality of a pleasure or a pain; a girl who had lately become a","[21256, 22063]",block quote with intervening page 1
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 453,"“wife, and from the enthusiastic acceptance of untried duty found herself plunged in tumultuous preoccupation with her personal lot. The weight of unintelligible Rome might lie easily on bright nymphs to whom it formed a background for the brilliant picnic of Anglo-foreign society; but Dorothea had no such defence against deep impressions. Ruins and basilicas, palaces and colossi, set in the midst of a sordid present, where all that was living and warm-blooded seemed sunk in the deep degeneracy of a superstition divorced from reverence; the dimmer but yet eager Titanic life gazing and struggling on walls and ceilings; the long vistas of white forms whose marble eyes seemed to hold the monotonous light of an alien world: all this vast wreck of ambitious ideals, sensuous and spiritual, mixed confusedly with the signs of breathing forgetfulness and degradation, at first jarred her as with an electric shock, and then urged themselves on her with that ache belonging to a glut of confused ideas which check the flow of emotion. Forms both pale and glowing took possession of her young sense, and fixed themselves in her memory even when she was not thinking of them, preparing strange associations which remained through her after-years. Our moods are apt to bring with them images which succeed each other like the magic-lantern pictures of a doze; and in certain states of dull forlornness Dorothea all her life continued to see the vastness of St. Peter's, the huge bronze canopy, the excited intention in the attitudes and garments of the prophets and evangelists in the mosaics above, and the red drapery which was being hung for Christmas spreading itself everywhere like a disease of the r”","wife, and from the enthusiastic acceptance of untried duty found herself plunged in tumultuous preoccupation with her personal lot. The weight of unintelligible Rome might lie easily on bright nymphs to whom it formed a background for the brilliant picnic of Anglo-foreign society; but Dorothea had no such defence against deep impressions. Ruins and basilicas, palaces and colossi, set in the midst of a sordid present, where all that was living and warm-blooded seemed sunk in the deep degeneracy of a superstition divorced from reverence; the dimmer but yet eager Titanic life gazing and struggling on walls and ceilings; the long vistas of white forms whose marble eyes seemed to hold the monotonous light of an alien world: all this vast wreck of ambitious ideals, sensuous and spiritual, mixed confusedly with the signs of breathing forgetfulness and degradation, at first jarred her as with an electric shock, and then urged themselves on her with that ache belonging to a glut of confused ideas which check the flow of emotion. Forms both pale and glowing took possession of her young sense, and fixed themselves in her memory even when she was not thinking of them, preparing strange associations which remained through her after-years. Our moods are apt to bring with them images which succeed each other like the magic-lantern pictures of a doze; and in certain states of dull forlornness Dorothea all her life continued to see the vastness of St. Peter's, the huge bronze canopy, the excited intention in the attitudes and garments of the prophets and evangelists in the mosaics above, and the red drapery which was being hung for Christmas spreading itself everywhere like a disease of the retina.","[22448, 24158]",block quote with intervening page 2
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 453,ung („confused,confused ideas,"[24205, 24219]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 454,sie vor „deep impre,deep impressions,"[28005, 28021]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 455,"“n „eager Titanic life gazing and struggling on walls and ceilings"",”",eager Titanic life gazing and struggling on walls and ceilings,"[29113, 29175]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 455,“„long vistas of white for”,long vistas of white forms,"[29179, 29205]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 455,"“"", „signs of breathing forgetfulness and degradation""”",signs of breathing forgetfulness and degradation,"[29209, 29257]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 455,“„the red drapery which was being hung for Christmas”,the red drapery which was being hung for Christmas,"[29340, 29390]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 455,“„forms both pale and glowing took possession of her young sense”,forms both pale and glowing took possession of her young sense,"[29394, 29456]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 456,“Formulierung „long vi”,long vistas of white forms whose marble eyes,"[31969, 32013]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 456,"“ng „eager Titanic life gazing and struggling on walls and ceilings""”",eager Titanic life gazing and struggling on walls and ceilings,"[32604, 32666]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 456,“aus: „'But do you care about them?' was always Dorothea's question”,But do you care about them?' was always Dorothea's question.,"[34615, 34676]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 462,"“„\[...\] she felt that she enjoyed it in a pagan sensuous way, and always looked forward to renouncing”","[...] she felt that she enjoyed it in a pagan sensuous way, and always looked forward to renouncing it.","[45739, 45842]",deletion at the beginning of the quote
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,“von un”,struggling,"[48221, 48233]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,“bezogen sind: „Titanic life gazing and struggling on walls and ce”,Titanic life gazing and struggling on walls and ceilings,"[49099, 49155]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,"“ceilings"", „the long vista of white form”",the long vista of white forms,"[49159, 49188]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,"“, „forms both pale and glowing"".”",forms both pale and glowing,"[49186, 49219]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,“einem „electric”,electric shock,"[49362, 49376]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 466,“g „untried”,untried duty,"[50076, 50088]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 467,“von „s”,senses,"[51974, 51980]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 467,“jenen „forms both pale and glowin”,forms both pale and glowing,"[52058, 52085]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 467,"“m „winged visitor""”",winged visitor,"[52964, 52978]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 467,“- „two creatures slowly turning into m”,two creatures slowly turning into marble,"[53260, 53300]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 468,"“das auf Dorothea zutrifft: „She did not know then that it was Love who had come to her briefly as in a dream before awaking, with the lines of morning on his wings - that it was Love to whom she was sobbing her farewell as his image was banished by the blameless rigour of irresist”","She did not know then that it was Love who had come to her briefly as in a dream before awaking, with the lines of morning on his wings - that it was Love to whom she was sobbing her farewell as his image was banished by the blameless rigour of irresistible day.","[53987, 54249]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 468,"“(„feminine, maternal han”","feminine, maternal hands","[55075, 55099]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 468,“(„Virgin Mar”,Virgin Mary,"[55153, 55164]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 468,"„Ariadne, then called Cleopatra"",”","Ariadne, then called Cleopatra","[55604, 55634]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 470,"“To poor Dorothea these severe classical nudities and smirking RenaissanceCorreggiosities were painfully inexplicable, staring into the midst of her Puritanic conceptions: she had never been taught how she could bring them into any sort of relevance with her l”","To poor Dorothea these severe classical nudities and smirking Renaissance- Correggiosities were painfully inexplicable, staring into the midst of her Puritanic conceptions: she had never been taught how she could bring them into any sort of relevance with her life.","[61204, 61469]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 471,“(„smirkin”,smirking,"[62387, 62395]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 471,"“r „relevance""”",relevance,"[62778, 62787]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 471,"“ung „smirking Renaissance-Correggiosities""”",smirking Renaissance-Correggiosities,"[63342, 63378]",
http://www.jstor.org/stable/43028240,Seeber and Poeschel,2000,p. 472,“sobald das „common yearning of woman”,common yearning of womanhood,"[66050, 66078]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""had seized his manner of playing, and gave forth his large rendering of noble music with the precision of an echo.""”","had seized his manner of playing, and gave forth his large rendering of noble music with the precision of an echo","[10885, 10998]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""sweet to hear as a chime perfectly in tune”",sweet to hear as a chime perfectly in tune,"[11212, 11254]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""she only wanted to know what her audience liked”",she only wanted to know what her audience liked,"[11345, 11392]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""hard-headed old Overreach""”",hard-headed old Overreach,"[11537, 11562]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""approved of the sentimental song, as the suitable garnish for girls, and also as fundamentally fine, sentiment being the right thing for a song”","approved of the sentimental song, as the suitable garnish for girls, and also as fundamentally fine, sentiment being the right thing for a song","[11614, 11757]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""there is a lightness about the feminine mind-a touch and go-music, the fine arts, that kind of thing-they should study these up to a certain point, women should; but in a light way, you know.""”","there is a lightness about the feminine mind-a touch and go-music, the fine arts, that kind of thing-they should study these up to a certain point, women should; but in a light way, you know","[11906, 12096]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 522,"“""up to a certain point.""”",up to a certain point,"[12617, 12638]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 523,"“""learning moming lessons and practising silly rhythms on the hated piano”",learning moming lessons and practising silly rhythms on the hated piano,"[15258, 15329]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 524,"“""When we were coming home from Lausanne, my uncle took us to hear the great organ at Freiberg, and it made me sob."" ""That kind of thing is not healthy, my dear,"" said Mr. Brooke.”","When we were coming home from Lausanne, my uncle took us to hear the great organ at Freiberg, and it made me sob","[15673, 15785]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 525,"“""Really, Fred,""”","Really, Fred","[18227, 18239]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 525,"“""I wish you would leave off playing the flute. A man looks very silly playing the flute. And you play so out of tune.""”","""I wish you would leave off playing the flute. A man looks very silly playing the flute. And you play so out of tune.""","[18253, 18369]",
http://www.jstor.org/stable/4334358,Smith,1963,p. 525,"“Caleb was very fond of music, and when he could afford it went to hear an oratorio that came within his reach, returning from it with a profound reverence for this mighty structure of tones, which made him sit medlitatively, looking on the floor and throwing much unutterable language into his outstretched hands.”","Caleb was very fond of music, and when he could afford it went to hear an oratorio that came within his reach, returning from it with a profound reverence for this mighty structure of tones, which made him sit medlitatively, looking on the floor and throwing much unutterable language into his outstretched hands.","[18866, 19179]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 34,"“urging ""Who that cares much to know the history of ma”",Who that cares much to know the history of man,"[1078, 1124]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 34,"“lived ""an e”",an epic life,"[1209, 1221]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 34,"“'s ""”",epos,"[12008, 12012]","I think the index given by the algorithm is wrong. It should be closer to the 1200 range since it's on the same page as the previous quotation, but it's finding the string ""epos"" in the word ""respository"" later in the text. "
http://www.jstor.org/stable/42827730,SMITH,2001,p. 34,"“was the ""reform of a religious or”",reform of a religious order,"[1701, 1728]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""blooming . . . educable and submissive""”",blooming . . . educable and submissive,"[4578, 4616]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""unworldly . . . modest young ladies,""”",unworldly . . . modest young ladies,"[4625, 4660]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""weak opinions""”",weak opinions,"[4675, 4688]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“purely appreciative, unambitious abilities of \[their\] sex""”","purely appreciative, unambitious abilities of [their] sex","[4703, 4760]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""Key to all Myths""”",Key to all Myths,"[12025, 12041]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""young ladies are too flighty""”",young ladies are too flighty,"[6496, 6524]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""not thinkers”",not thinkers,"[6552, 6564]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""capricious""”",capricious,"[11590, 11600]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“always wanting reasons, yet they are too ignorant to understand the merits of any question""”","always wanting reasons, yet they are too ignorant to understand the merits of any question","[6592, 6682]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 36,"“""A man's mind - what there”",A man's mind - what there,"[6870, 6895]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 37,"“is of it - has always the advantage of being masculine - as the smallest birch-tree is of a higher kind than the most soaring palm and even his ignorance is of a sounder quality""”",is of it - has always the advantage of being masculine - as the smallest birch-tree is of a higher kind than the most soaring palm - and even his ignorance is of a sounder quality,"[6901, 7080]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 37,"“ping ""some one who did great works”",some one who did great works,"[8833, 8861]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 37,"“figure of ""poor Mr. Casaubon”",poor Mr. Casaubon,"[8968, 8985]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 37,"“whose ""very”",very name,"[9291, 9300]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,“carried an impressiveness hardly to be measured without a precise chronology of scholarship”,carried an impressiveness hardly to be measured without a precise chronology of scholarship,"[9306, 9397]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“enough, a ""precise chronology of scho”",precise chronology of scholarship,"[10034, 10067]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“""dried-up pe”",dried-up pedant,"[10246, 10261]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“with ""talents chiefly of the burrowing”",talents chiefly of the burrowing kind,"[10595, 10632]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,“the use of”,antithesis,"[11188, 11198]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“that ""weighed l”",weighed like lead,"[11234, 11251]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“Casaubon was ""the difficulty of making his Key to all Mythologies un”",the difficulty of making his Key to all Mythologies unimpeachable,"[11272, 11337]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“has Casaubon ""deprived of . . . superiority ... in a sudden and capriciou”",deprived of . . . superiority ... in a sudden and capricious manner,"[11540, 11607]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 38,"“Dorothea's ""offensive capability of critici”",offensive capability of criticism,"[11810, 11843]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 39,“offensive capability of criticism”,offensive capability of criticism,"[11810, 11843]",The same quote is mentioned in different places.
http://www.jstor.org/stable/42827730,SMITH,2001,p. 39,“fts”,god's gifts,"[13861, 13872]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“\[Dorothea\] had written a book, she must have done it as St. Theresa did, under the command of an authority that constrained her conscience""”","[Dorothea] had written a book, she must have done it as St. Theresa did, under the command of an authority that constrained her conscience","[13884, 14022]",
http://www.jstor.org/stable/42827730,Aga” (SMITH,2001,p. 40,"“""impressiveness of a fine quotation from the Bible/'",impressiveness of a fine quotation from the Bible,"[14199, 14248]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“filled with action at once rational and ardent,"" li”",filled with action at once rational and ardent,"[14332, 14378]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“of knowledge,""”",lamp of knowledge,"[14393, 14410]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“supplied ""a husband who was above \[her\] in judgement and in all knowledge""”",a husband who was above [her] in judgement and in all knowledge,"[14465, 14528]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“would deliver her from her girlish subjection to her own ignorance, and give her the freedom of voluntary submission to a guide who would take her along the grandest path""”","would deliver her from her girlish subjection to her own ignorance, and give her the freedom of voluntary submission to a guide who would take her along the grandest path","[14564, 14734]",
http://www.jstor.org/stable/42827730,186” (SMITH,2001,p. 40,"“the large vistas and wide fresh air which she had dreamed of finding in her husband's mind were replaced by ante-rooms and winding passages which seemed to lead nowhither""",that the large vistas and wide fresh air which she had dreamed of finding in her husband's mind were replaced by ante-rooms and winding passages which seemed to lead nowhither,"[14781, 14956]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“""pities""”",pities,"[15112, 15118]",
http://www.jstor.org/stable/42827730,267” (SMITH,2001,p. 40,"“feels very sorry""",feels very sorry,"[15131, 15147]",
http://www.jstor.org/stable/42827730,always” (SMITH,2001,p. 40,"“""political economy and kindred matters""",political economy and kindred matters,"[15476, 15513]",
http://www.jstor.org/stable/42827730,76 7).” (SMITH,2001,p. 40,"“trying to get light as to the best way of spending money so as not to injure one's neighbours, or - what comes to the same thing - so as to do them the most good""","trying to get light as to the best way of spending money so as not to injure one's neighbours, or - what comes to the same thing - so as to do them the most good","[15569, 15730]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“""Her full nature, like that of the river of which Cyrus broke the strength, spent itself in channels which had no great name on the earth""”","Her full nature, like that of the river of which Cyrus broke the strength, spent itself in channels which had no great name on the earth","[15813, 15949]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,"“finely-touched spirit"": ""the”",finely-touched spirit,"[16212, 16233]",
http://www.jstor.org/stable/42827730,SMITH,2001,p. 40,“effect of”,the effect of,"[16237, 16250]",
